"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat","title"
"DOR[1]",13.3380701282509,0.0922669077280151,11.0008862707361,1.96594599051708,6.00423511223446,10.3091380564492,17.2189457763247,42.4194267988518,14215.5418528119,1.00001299885137,"DOR[1]"
"DOR[2]",31.4578666165474,0.0666901072747846,8.23663242455436,17.2825727818886,25.6856784972834,30.7853162389906,36.5268718415287,49.2418765646606,15253.7469829088,0.999963719432349,"DOR[2]"
"DOR[3]",4.22572303094486,0.0224703481178317,2.86993941343753,1.01141404411353,2.32551781748503,3.52491456447424,5.30535290114187,11.6804071280328,16312.7002391304,1.00017831134815,"DOR[3]"
"S[1]",1.60301481481481,0.0117939176702835,1.2349025363224,0.333333333333333,0.333333333333333,1,3,3,10963.499008597,1.00014403847042,"S[1]"
"S[2]",2.92981481481481,0.0118087242828442,1.43549479629812,1,1,3,3,5,14777.3745070924,1.00011704592702,"S[2]"
"S[3]",0.530177777777778,0.00362027138635736,0.443448862015073,0.2,0.2,0.333333333333333,1,1,15003.923251004,1.00018904349362,"S[3]"
"A[1,1]",0,NA,0,0,0,0,0,0,NA,NA,"A[1,1]"
"A[1,2]",0.00377777777777778,0.000455494281293236,0.0613491260584222,0,0,0,0,0,18140.5689226817,0.999919497003242,"A[1,2]"
"A[1,3]",0.512,0.00457100357783876,0.499869864724902,0,0,1,1,1,11958.8877279144,1.00021473704159,"A[1,3]"
"A[2,1]",0.452777777777778,0.00444998602057448,0.49777889418555,0,0,0,1,1,12512.8334453696,0.999967573861655,"A[2,1]"
"A[2,2]",0,NA,0,0,0,0,0,0,NA,NA,"A[2,2]"
"A[2,3]",0.5145,0.00439778174022662,0.499803589402209,0,0,1,1,1,12916.0999770379,1.00023581589165,"A[2,3]"
"A[3,1]",0.0198333333333333,0.0010598179924643,0.139431173991623,0,0,0,0,0,17308.410698655,1.00013648667784,"A[3,1]"
"A[3,2]",0,NA,0,0,0,0,0,0,NA,NA,"A[3,2]"
"A[3,3]",0,NA,0,0,0,0,0,0,NA,NA,"A[3,3]"
"B[1,1]",0,NA,0,0,0,0,0,0,NA,NA,"B[1,1]"
"B[1,2]",0.452777777777778,0.00444998602057448,0.49777889418555,0,0,0,1,1,12512.8334453696,0.999967573861655,"B[1,2]"
"B[1,3]",0.0198333333333333,0.0010598179924643,0.139431173991623,0,0,0,0,0,17308.410698655,1.00013648667784,"B[1,3]"
"B[2,1]",0.00377777777777778,0.000455494281293236,0.0613491260584222,0,0,0,0,0,18140.5689226817,0.999919497003242,"B[2,1]"
"B[2,2]",0,NA,0,0,0,0,0,0,NA,NA,"B[2,2]"
"B[2,3]",0,NA,0,0,0,0,0,0,NA,NA,"B[2,3]"
"B[3,1]",0.512,0.00457100357783876,0.499869864724902,0,0,1,1,1,11958.8877279144,1.00021473704159,"B[3,1]"
"B[3,2]",0.5145,0.00439778174022662,0.499803589402209,0,0,1,1,1,12916.0999770379,1.00023581589165,"B[3,2]"
"B[3,3]",0,NA,0,0,0,0,0,0,NA,NA,"B[3,3]"
"C[1,1]",1,NA,0,1,1,1,1,1,NA,NA,"C[1,1]"
"C[1,2]",0,NA,0,0,0,0,0,0,NA,NA,"C[1,2]"
"C[1,3]",0,NA,0,0,0,0,0,0,NA,NA,"C[1,3]"
"C[2,1]",0,NA,0,0,0,0,0,0,NA,NA,"C[2,1]"
"C[2,2]",1,NA,0,1,1,1,1,1,NA,NA,"C[2,2]"
"C[2,3]",0,NA,0,0,0,0,0,0,NA,NA,"C[2,3]"
"C[3,1]",0,NA,0,0,0,0,0,0,NA,NA,"C[3,1]"
"C[3,2]",0,NA,0,0,0,0,0,0,NA,NA,"C[3,2]"
"C[3,3]",1,NA,0,1,1,1,1,1,NA,NA,"C[3,3]"
"tausq[1,1]",1.21819166852511,0.0370088362617073,3.24006802952107,0.00375903487373258,0.130482539874017,0.429053272556175,1.14813979640769,7.22420442948899,7664.73951190009,1.00001527723655,"tausq[1,1]"
"tausq[1,2]",1.15912658198073,0.0103937183279328,0.965730453245496,0.0325063871638251,0.544826917678129,0.94691090429633,1.50659608473963,3.65026954594333,8633.16351951372,0.999897352750308,"tausq[1,2]"
"tausq[1,3]",2.94039608289746,0.0398392420938284,4.36732244840307,0.192534353997449,0.900121901466432,1.72709701511128,3.37618596623805,12.8046799080532,12017.3408797101,0.999994463853592,"tausq[1,3]"
"tausq[2,1]",12.4498532427619,0.261569637350188,25.1340293953959,0.203138433983692,2.71949318738831,5.9274749274895,12.768080954786,66.8059688909891,9233.14331875414,1.00007801532576,"tausq[2,1]"
"tausq[2,2]",1.20553315825714,0.0130014540208294,1.29036899760252,0.0086819953581808,0.364214819603429,0.877625429440888,1.62522424207841,4.50752285239529,9850.17602224777,1.00006048998853,"tausq[2,2]"
"tausq[2,3]",4.19275301755556,0.177011282570443,18.3344027163447,0.0653378199444989,0.84565150487276,1.93892717299638,4.30240325490904,20.5685417655593,10728.3179283237,1.00003005499568,"tausq[2,3]"
"sigmabsq[1]",0.476254418750407,0.00618290162372643,0.568308646584592,0.00142916302976905,0.0942341662241252,0.302504838634624,0.656287491908551,1.98871733976726,8448.58260018046,0.999933109984875,"sigmabsq[1]"
"sigmabsq[2]",1.10252824648814,0.0143889264986019,1.3431894466652,0.00615222091530506,0.225005759994772,0.690192837331661,1.49112940866584,4.55213386996338,8714.00397238301,0.999944831228656,"sigmabsq[2]"
"sigmasq[1,1,1]",13.6432127598583,2.35792489947935,288.384704352237,0.0243952790756137,0.246748394404672,0.887270968471552,3.16292144175971,60.8101084073587,14958.3781142785,1.00004244482667,"sigmasq[1,1,1]"
"sigmasq[1,1,2]",3.04373994530317,0.0794353991120508,8.41927356575683,0.148648952008406,0.596513996200694,1.29925879550848,2.98132667351663,15.7758547094834,11233.654909691,1.00003960432759,"sigmasq[1,1,2]"
"sigmasq[1,1,3]",6.42255778642131,0.186277969010219,21.0091818466526,0.146788114629522,0.813888591574775,2.11673393889803,5.75325669037219,37.7569665077138,12720.2396044743,1.00004272624074,"sigmasq[1,1,3]"
"sigmasq[1,2,1]",3.04373994530317,0.0794353991120508,8.41927356575683,0.148648952008406,0.596513996200694,1.29925879550848,2.98132667351663,15.7758547094834,11233.654909691,1.00003960432759,"sigmasq[1,2,1]"
"sigmasq[1,2,2]",3.74065796080698,0.0604043521452559,7.46864650733073,0.264769644333439,0.930853501646078,1.898494016319,3.96375204929248,18.0571932345044,15287.8829117618,0.999999239249958,"sigmasq[1,2,2]"
"sigmasq[1,2,3]",5.52621535811642,0.0790939178912638,9.11643070121637,0.486400339673565,1.58168953290754,3.09865412338502,6.17509077407423,25.0956776663622,13285.0591570501,0.999909901861306,"sigmasq[1,2,3]"
"sigmasq[1,3,1]",6.42255778642131,0.186277969010219,21.0091818466526,0.146788114629522,0.813888591574775,2.11673393889803,5.75325669037219,37.7569665077138,12720.2396044743,1.00004272624074,"sigmasq[1,3,1]"
"sigmasq[1,3,2]",5.52621535811642,0.0790939178912638,9.11643070121637,0.486400339673565,1.58168953290754,3.09865412338502,6.17509077407423,25.0956776663622,13285.0591570501,0.999909901861306,"sigmasq[1,3,2]"
"sigmasq[1,3,3]",31.648251575397,1.86994661505816,239.09447293368,0.219946567599549,1.53037037184308,4.77724483560689,15.8031072668097,184.046786685268,16348.6033623489,0.999988135780125,"sigmasq[1,3,3]"
"sigmasq[2,1,1]",812.430404305338,72.9502770602354,8452.82388587542,2.32463373819699,15.3690500280516,48.3144481081087,190.630342452892,4639.99375356609,13426.0960510905,1.00001787277628,"sigmasq[2,1,1]"
"sigmasq[2,1,2]",31.066620219637,0.696856376695184,79.9241747662957,1.68235811438315,6.45637523282683,13.3707375123796,29.7595614701211,171.337704677809,13154.3612552741,1.0000218177208,"sigmasq[2,1,2]"
"sigmasq[2,1,3]",71.9370668763803,2.52027911225608,274.418825098119,1.74416173151073,9.21188589793711,22.5951435608408,57.5672980504793,453.958492168586,11855.7906271126,0.999953652751305,"sigmasq[2,1,3]"
"sigmasq[2,2,1]",31.066620219637,0.696856376695184,79.9241747662957,1.68235811438315,6.45637523282683,13.3707375123796,29.7595614701211,171.337704677809,13154.3612552741,1.0000218177208,"sigmasq[2,2,1]"
"sigmasq[2,2,2]",8.44203694887322,0.169237833982888,21.5520001362133,0.277165602247823,1.42528414237121,3.37894497578152,8.23411354627442,46.6592507957498,16217.3632919398,0.999926600673372,"sigmasq[2,2,2]"
"sigmasq[2,2,3]",13.4204671754569,0.421750989420373,46.4221300504375,0.509504968413076,2.42585338850026,5.68149092160624,13.2481809454259,70.3046401257841,12115.4041927022,0.999905876980403,"sigmasq[2,2,3]"
"sigmasq[2,3,1]",71.9370668763803,2.52027911225608,274.418825098119,1.74416173151073,9.21188589793711,22.5951435608408,57.5672980504793,453.958492168586,11855.7906271126,0.999953652751305,"sigmasq[2,3,1]"
"sigmasq[2,3,2]",13.4204671754569,0.421750989420373,46.4221300504375,0.509504968413076,2.42585338850026,5.68149092160624,13.2481809454259,70.3046401257841,12115.4041927022,0.999905876980403,"sigmasq[2,3,2]"
"sigmasq[2,3,3]",366.534076065936,258.815376667072,32745.9339629863,0.189624122713128,2.70073912953718,9.44595596768104,33.6754288331405,485.296167500551,16007.9092447831,1.00000817850346,"sigmasq[2,3,3]"
"rhow[1,1,1]",0.436494307032676,0.00578697301166383,0.345966672755735,0.00157492816051431,0.0985143065670381,0.382836198826279,0.770462870675168,0.993996078858682,3574.09108152779,1.00046305176596,"rhow[1,1,1]"
"rhow[1,1,2]",0.338380305614632,0.00400923912252117,0.270092035301039,0.00143279604402929,0.0933342595261979,0.295914041241947,0.540047056335039,0.908492239228114,4538.36724273317,0.999998016240263,"rhow[1,1,2]"
"rhow[1,1,3]",0.264765762181672,0.00316246495923096,0.22060832395241,0.00106862130419931,0.0729335090416522,0.223622453760931,0.406576881721434,0.781452779073044,4866.22679754652,1.00028857764071,"rhow[1,1,3]"
"rhow[1,2,1]",0.338380305614632,0.00400923912252117,0.270092035301039,0.00143279604402929,0.0933342595261979,0.295914041241947,0.540047056335039,0.908492239228114,4538.36724273317,0.999998016240263,"rhow[1,2,1]"
"rhow[1,2,2]",0.308128607518249,0.00390932011012611,0.283648964200826,0.000993831581385919,0.0698003300390735,0.221371933673519,0.480363208882584,0.972412829832524,5264.53402391737,0.999908225360108,"rhow[1,2,2]"
"rhow[1,2,3]",0.221943590941156,0.00228645339881506,0.187482276695358,0.000908384139114969,0.0594138632196637,0.181273051810977,0.345852896880248,0.649965191587966,6723.50495015904,0.999973602089448,"rhow[1,2,3]"
"rhow[1,3,1]",0.264765762181672,0.00316246495923096,0.22060832395241,0.00106862130419931,0.0729335090416522,0.223622453760931,0.406576881721434,0.781452779073044,4866.22679754652,1.00028857764071,"rhow[1,3,1]"
"rhow[1,3,2]",0.221943590941156,0.00228645339881506,0.187482276695358,0.000908384139114969,0.0594138632196637,0.181273051810977,0.345852896880248,0.649965191587966,6723.50495015904,0.999973602089448,"rhow[1,3,2]"
"rhow[1,3,3]",0.197833461706997,0.00228007963953503,0.205620247631955,0.000792651182793104,0.0418272120322443,0.129745864042632,0.28831329424242,0.779856991783313,8132.6432679617,1.00012622221421,"rhow[1,3,3]"
"rhow[2,1,1]",0.194716872888252,0.00346649867696386,0.250292553739684,0.000488261169730825,0.0214482267819162,0.0848197279895417,0.264647455753123,0.925407434366344,5213.31277407892,1.00004982412594,"rhow[2,1,1]"
"rhow[2,1,2]",0.267555819790832,0.00342153447987477,0.250011473032591,0.00147942621190982,0.0622289077848484,0.188565551699392,0.413078038018142,0.87719215453291,5339.22270410568,1.00012254255617,"rhow[2,1,2]"
"rhow[2,1,3]",0.213689834602689,0.00281976992662251,0.215266861683833,0.00117090575320384,0.0473005478547087,0.139865997905179,0.316836184021786,0.784639360883309,5828.10020298782,0.99998490758525,"rhow[2,1,3]"
"rhow[2,2,1]",0.267555819790832,0.00342153447987477,0.250011473032591,0.00147942621190982,0.0622289077848484,0.188565551699392,0.413078038018142,0.87719215453291,5339.22270410568,1.00012254255617,"rhow[2,2,1]"
"rhow[2,2,2]",0.461601305301089,0.00460622258627931,0.333271473083515,0.00372960446866466,0.146084614500815,0.434659635269444,0.770126244877863,0.995131920175772,5234.87650959218,1.00009723812593,"rhow[2,2,2]"
"rhow[2,2,3]",0.34498095868753,0.00301585381134266,0.248619679635126,0.00322281770979272,0.121750496566267,0.318389326331246,0.538238132952557,0.8301076182981,6795.95403831398,1.00007725326203,"rhow[2,2,3]"
"rhow[2,3,1]",0.213689834602689,0.00281976992662251,0.215266861683833,0.00117090575320384,0.0473005478547087,0.139865997905179,0.316836184021786,0.784639360883309,5828.10020298782,0.99998490758525,"rhow[2,3,1]"
"rhow[2,3,2]",0.34498095868753,0.00301585381134266,0.248619679635126,0.00322281770979272,0.121750496566267,0.318389326331246,0.538238132952557,0.8301076182981,6795.95403831398,1.00007725326203,"rhow[2,3,2]"
"rhow[2,3,3]",0.311646240044159,0.00328466966467309,0.275480444967496,0.00212572913290017,0.0759184023665223,0.234379619083463,0.489765208741432,0.951675682020902,7033.93178771506,1.0000324410149,"rhow[2,3,3]"
"loglik[1]",-33.408105142015,0.0422831997697034,4.80798624003903,-43.3364829178432,-36.4784948507013,-33.1947609220932,-30.0549805233703,-24.6310922860307,12929.7682924497,0.999931729914356,"loglik[1]"
"loglik[2]",-3.83002167998001,0.00993347074575743,1.22008424396078,-6.710622315805,-4.51653548878381,-3.66470921118153,-2.94728114015747,-1.9934461700572,15086.121574047,1.00009224168277,"loglik[2]"
"loglik[3]",-14.0803665393453,0.030147486359356,3.8064558364169,-22.6259673466644,-16.3400997459757,-13.6748465542258,-11.3831042181641,-7.7750899440159,15941.8741385111,0.99999233273487,"loglik[3]"
"loglik[4]",-2.81840060484242,0.0112707556280938,0.72198314987639,-4.73461766781934,-3.10853849682225,-2.59900684064163,-2.28521304415688,-2.15161582089181,4103.43970701575,1.00017785569876,"loglik[4]"
"loglik[5]",-8.61374876215438,0.0168211975899899,2.20598932806973,-13.4314796069065,-10.0007266215824,-8.42892733881381,-7.04132132100742,-4.86843806167518,17198.595792596,0.999918132426557,"loglik[5]"
"loglik[6]",-23.0528588681484,0.0483724664009231,5.53092402721544,-35.5266328364854,-26.4715469497374,-22.4469106939199,-19.1402149712651,-13.8090236352319,13073.7122748424,1.00017091897436,"loglik[6]"
"loglik[7]",-22.4418488893646,0.0541384281268852,7.08578380284728,-38.2398625213608,-26.8596133287376,-21.6607218196739,-17.3402053534377,-10.9154892365774,17130.2819128162,1.00013761213372,"loglik[7]"
"loglik[8]",-4.2529674962972,0.0101344178112149,1.18314983786498,-6.85935129581776,-4.97188268331449,-4.13365714582315,-3.41879304005681,-2.2894109716358,13629.5616111223,1.00001675816688,"loglik[8]"
"loglik[9]",-2.72731569061943,0.00795516566240561,0.990351786169504,-5.1972301254231,-3.25738976823637,-2.50668948716506,-1.97153546367423,-1.47870569954462,15498.1736374584,0.999905559554693,"loglik[9]"
"loglik[10]",-2.52333717423173,0.0143339619308223,0.888119081455066,-4.78136069682342,-2.98572615654015,-2.32522956683716,-1.85584393664999,-1.43368897750554,3838.92748609157,1.00051333831082,"loglik[10]"
"loglik[11]",-4.54709836638863,0.0110347441160893,1.44818305968011,-8.04743124473775,-5.36221344060841,-4.29242000062695,-3.4723370014719,-2.48025407416788,17223.5389822663,1.00009687757279,"loglik[11]"
"loglik[12]",-2.75032211345944,0.0055845960129776,0.716730550493772,-4.61872360373388,-3.08418050410976,-2.53729140318074,-2.20411187161497,-2.03541453983896,16471.3163846195,0.999927574511996,"loglik[12]"
"loglik[13]",-2.03278630937374,0.00196797634848329,0.256709332411086,-2.73000255210823,-2.13064230789775,-1.94212083994631,-1.84775875389828,-1.81566541374069,17015.4549381697,0.999960461159167,"loglik[13]"
"loglik[14]",-23.2740592842202,0.0443499354442851,4.91689339744232,-34.2271587782896,-26.3049116681959,-22.7556806362639,-19.7954852880527,-15.097238757202,12291.2372310118,0.999941990701489,"loglik[14]"
"loglik[15]",-16.8758646318762,0.025092010983718,2.90728455913645,-23.176850032625,-18.6973990890312,-16.6709305043764,-14.8107755507721,-11.776425729058,13424.6862793316,1.00001628449653,"loglik[15]"
"loglik[16]",-1.73176629291452,0.00322892416181333,0.420306280553389,-2.82453182539362,-1.92722682948528,-1.61591649591425,-1.40963951028878,-1.299504787794,16944.0049506855,0.999982576730116,"loglik[16]"
"loglik[17]",-6.1111952564916,0.0153671496764091,1.98167549091637,-10.6759818982999,-7.25045564588412,-5.84643506082621,-4.70377282332835,-2.96933962849485,16629.4709799128,1.00024328326363,"loglik[17]"
"loglik[18]",-1.33478273854211,0.00443929748868058,0.554638486179276,-2.59252035015116,-1.67079589538438,-1.27015912411498,-0.926679527308477,-0.459535052550621,15609.5903316994,0.999960535126179,"loglik[18]"
"loglik[19]",-59.6499853480242,0.102958284885116,10.5055029766964,-81.6499437792372,-66.3109549682016,-59.0625932827793,-52.2103808217457,-40.9968094648227,10411.4472153387,1.0004068048898,"loglik[19]"
"loglik[20]",-34.8705492339108,0.0844490691699276,10.7495709650266,-58.9538735405883,-41.2156642343327,-33.7945698073209,-27.2958559725923,-16.8996048504026,16202.8916660762,0.999920451704231,"loglik[20]"
"loglik[21]",-11.2971981099301,0.0288277989476123,3.6253870845944,-19.5717023427416,-13.4923925623111,-10.9166271429526,-8.66201536858505,-5.41597335108356,15815.6045507635,0.999985626354979,"loglik[21]"
"loglik[22]",-2.20188202171298,0.00519086475383007,0.687304567926397,-4.14033417480787,-2.361864610531,-1.93922754832881,-1.76516112013665,-1.71912480866583,17531.4982761474,1.00005214348437,"loglik[22]"
"loglik[23]",-1.83196929534342,0.00450623823032628,0.585061123883568,-3.57935150570345,-1.9702109981936,-1.60238878651512,-1.45790772711593,-1.41577555108808,16856.7632269703,1.00005554077878,"loglik[23]"
"loglik[24]",-0.612798381718905,0.00582590815881907,0.695361988624851,-2.46955435078092,-0.869005931459909,-0.384028965190613,-0.124008990696427,-0.00250375377306806,14246.0552817464,1.00003801405098,"loglik[24]"
"loglik[25]",-2.65904351983084,0.00553389040655785,0.714093315362452,-4.71706463012874,-2.82360853510679,-2.38528573686044,-2.20480071417124,-2.15056601189706,16651.3261377199,0.999967167905038,"loglik[25]"
"loglik[26]",-2.09411369586058,0.00587423578298156,0.687881783146387,-4.04816307283198,-2.25553599185729,-1.82539092532149,-1.65215500577606,-1.60211142389159,13712.7597714823,0.999991358041644,"loglik[26]"
"loglik[27]",-2.3473525995985,0.0066078850697606,0.685863974303279,-4.26419503612703,-2.51097165361266,-2.08449584675581,-1.91045541906667,-1.85984253109005,10773.3562679824,1.00018128800864,"loglik[27]"
"loglik[28]",-2.50207847612589,0.00573841195976324,0.690268830918113,-4.49576025144316,-2.65724004312608,-2.23814452395673,-2.06711082228927,-2.01857130665416,14469.4852225617,1.00030384900882,"loglik[28]"
"loglik[29]",-1.14540082582366,0.0080767037787926,0.984828649076009,-3.76196345277502,-1.58163261588185,-0.880641464358428,-0.42127689068704,-0.0587222210112518,14868.016618611,0.999947274740167,"loglik[29]"
"loglik[30]",-1.89154987480714,0.00514217641291861,0.630389071302369,-3.68980600009211,-2.03268756561804,-1.65123284391951,-1.49371462369606,-1.44896158115679,15028.7689251647,0.999942538187525,"loglik[30]"
"loglik[31]",-1.814089137424,0.00448096691360408,0.572118835757305,-3.4452946644581,-1.93860792192133,-1.5948168279274,-1.45277400802624,-1.41121019805476,16301.5544146018,1.00003651389753,"loglik[31]"
"loglik[32]",-2.80580685569661,0.00558818758877772,0.735831593959567,-4.90709953256155,-2.97546174056325,-2.52008907133959,-2.33514069030168,-2.28231378457966,17338.6351897926,0.999973245721322,"loglik[32]"
"loglik[33]",-2.50542874270757,0.00540080750525954,0.679019635013516,-4.45680054629873,-2.65257937554199,-2.24555278034467,-2.0795132252339,-2.03355774803653,15806.9204861218,0.999907255674854,"loglik[33]"
"loglik[34]",-2.2705470258,0.00486976637910952,0.651064982606547,-4.15725931848439,-2.4246721133047,-2.02010835130419,-1.86108012052083,-1.81579879145747,17874.4390415924,1.00004828683021,"loglik[34]"
"loglik[35]",-2.05428303432858,0.00871250200861925,1.07316076364705,-5.04077936261279,-2.42352086715801,-1.6493561901626,-1.30786366681478,-1.1985205099044,15172.0333692612,0.999996675539796,"loglik[35]"
"loglik[36]",-1.92931417341302,0.00615732500076582,0.779665500508242,-4.13359978018323,-2.1036398631704,-1.62736643056037,-1.43301790672153,-1.37750491155267,16033.6529892441,1.00009539610786,"loglik[36]"
"loglik[37]",-1.78330179356282,0.00509197855507649,0.663770070939489,-3.68031584622912,-1.95006640341324,-1.52994299781157,-1.35033857105817,-1.29832876177165,16992.6925940548,0.999965333797963,"loglik[37]"
"loglik[38]",-1.73290812428442,0.00485788381070713,0.603679726856056,-3.46607368112994,-1.88129828568634,-1.50254285335962,-1.3430230637927,-1.29825796395921,15442.5471545629,1.00014183509101,"loglik[38]"
"loglik[39]",-0.440692645353171,0.00640523015107066,0.631664404062205,-2.26237793584668,-0.583025583244077,-0.198321900606368,-0.0381796779785978,-5.83716611033958e-05,9725.30721573283,0.999997925409227,"loglik[39]"
"loglik[40]",-2.14141048450673,0.00978465857448164,0.772092624384117,-4.40337365046094,-2.30624473867822,-1.8417083580066,-1.65551167933045,-1.60364482668408,6226.5496506321,0.999941010295986,"loglik[40]"
"loglik[41]",-2.82370234990177,0.0057374602380483,0.741560467000066,-4.93731910305141,-2.99481810081128,-2.53720820595894,-2.35536998574178,-2.29891044170026,16705.2800632549,0.999928534101722,"loglik[41]"
"loglik[42]",-2.18512714546662,0.00510048843011777,0.674054178160098,-4.1280422660393,-2.3432185131289,-1.92131589126484,-1.75208527472027,-1.7033176794028,17464.8989244782,1.00035677326014,"loglik[42]"
"lp__",-1258.08622518023,0.513135766171901,25.0611953216644,-1304.72011128559,-1275.02232659617,-1258.7557433928,-1241.89020211115,-1206.57932397071,2385.27792821143,1.00541429648719,"lp__"
